P1130140	Football at Maracanã	http://www.youtube.com/watch?v=PFOPCg8o2HQ&feature=youtube_gdata_player	Football game at Estádio Jornalista Mário Filho, Rio de Janeiro	brazil, rio_de_janeiro	85	10
P1270914	Orang utan baby swinging	http://www.youtube.com/watch?v=T3JIwMYzjUY&feature=youtube_gdata_player	An orang utan baby swinging in the Gunung Leuser National Park close to Bukit Lawang.	indonesia, sumatra	37	61
P1290808	Thai boxing	http://www.youtube.com/watch?v=CQMTq8-zu08&feature=youtube_gdata_player		thailand	67	12
P1260829	Ramayana in Prambanan	http://www.youtube.com/watch?v=sCmSU-ZCJHI&feature=youtube_gdata_player		Inodonesia	50	67
P1320932	Prayer at a Cao Dai temple	http://www.youtube.com/watch?v=Ta_9HNnop6A&feature=youtube_gdata_player		vietnam	47	23
P1150196	Amazonian Manatee eating	http://www.youtube.com/watch?v=u-W6ECCsgVM&feature=youtube_gdata_player		peru	13	35
P1290293	Feeding fish	http://www.youtube.com/watch?v=nB_Sh6HaCEQ&feature=youtube_gdata_player		thailand	33	1
P1330117	Mekong Delta riverboat	http://www.youtube.com/watch?v=EXoEhr8kDoY&feature=youtube_gdata_player	Boat ride on the Mekong Delta.	vietnam	57	2
P1330198	Vietnamese music	http://www.youtube.com/watch?v=Y_znwnuRvqk&feature=youtube_gdata_player	Vietnamese woman singing. 3 Vietnamese men playing string instruments.	vietnam	64	4
P1290325	Children dancing and singing	http://www.youtube.com/watch?v=alNCvnqfkyg&feature=youtube_gdata_player		thailand	26	2
P1270784	Orang utan	http://www.youtube.com/watch?v=sADRgyatNxg&feature=youtube_gdata_player	An orang utan in the Gunung Leuser National Park close to Bukit Lawang.	indonesia, sumatra	52	26
P1320749	Saigon traffic	http://www.youtube.com/watch?v=oHPsdsFVhQM&feature=youtube_gdata_player	Crazy motorbike traffic in Saigon (Ho Chi Minh City).	vietnam	38	15
P1220033	Perito Moreno	http://www.youtube.com/watch?v=T1BrJIZ9fgY&feature=youtube_gdata_player		argentina	24	77
P1330116	Mekong Delta riverboat	http://www.youtube.com/watch?v=_73r7aIvMQA&feature=youtube_gdata_player	Boat ride on the Mekong Delta in a big tourist group. The guide singing the day's schedule.	vietnam, mekong	50	2
P1170252	Male marine iguanas fighting	http://www.youtube.com/watch?v=7pCIOzQgUko&feature=youtube_gdata_player	On Galapagos Islands	galapagos islands, ecuador	23	50
P1130139	Football at Estádio do Maracanã	http://www.youtube.com/watch?v=qsxsC4mKfoc&feature=youtube_gdata_player	Football match at Estádio do Maracanã, Rio de Janeiro.	brazil	56	11
P1170237	Marine iguana swimming and upsetting an other male	http://www.youtube.com/watch?v=USP_hN907-U&feature=youtube_gdata_player	On Galapagos Islands	galapagos islands, ecuador	68	14
P1190772	Carnival in La Paz	http://www.youtube.com/watch?v=jHYpYGkmWN4&feature=youtube_gdata_player		bolivia	62	3
P1320677	Kite surfers at the Muine beach	http://www.youtube.com/watch?v=M6QUyw_hSjU&feature=youtube_gdata_player		vietnam	64	6
P1270830	Orang utan swinging	http://www.youtube.com/watch?v=btiBtA1p8No&feature=youtube_gdata_player	An orang utan swinging casually in the Gunung Leuser National Park close to Bukit Lawang.	indonesia, sumatra	35	19
P1190164	Noisy message from the top of El Misti (5822m)	http://www.youtube.com/watch?v=uBYvmtgTVok&feature=youtube_gdata_player		peru, el_misti	35	14
P1130609	Sand movement in Lençóis Maranhenses National Park	http://www.youtube.com/watch?v=aAJPQPnzFGY&feature=youtube_gdata_player		brazil, lençóis_maranhenses	11	45
P1320753	Saigon traffic	http://www.youtube.com/watch?v=ux0m6xtKz6c&feature=youtube_gdata_player	Crazy traffic in Saigon (Ho Chi Minh City).	vietnam	30	25
P1170476	Boobie hunting, Galapagos Islands	http://www.youtube.com/watch?v=2WPG1UrLxKo&feature=youtube_gdata_player	A boobie darting for a fish	ecuador	29	31
P1160289	Bungee jumper at Banos	http://www.youtube.com/watch?v=UWJkYHpsPbo&feature=youtube_gdata_player		ecuador	29	12
P1290784	Thai boxing	http://www.youtube.com/watch?v=7e5Ob-SnygU&feature=youtube_gdata_player		thailand	16	2
P1290181	Fish massage	http://www.youtube.com/watch?v=hL1nqbv4jTk&feature=youtube_gdata_player	Fish massage in a hotel in Banglamphu, Bangkok	thailand	28	22
P1150836	Rooster fight in Otavalo	http://www.youtube.com/watch?v=QAW26iEAgoc&feature=youtube_gdata_player		P1150836, Equador, Otavalo	16	7
P1130993	Docking of an Amazonas boat	http://www.youtube.com/watch?v=3SzLBNQJd6Y&feature=youtube_gdata_player		brazil	24	4
P1290326	A child singing	http://www.youtube.com/watch?v=E04AjxNc-fw&feature=youtube_gdata_player		thailand	15	2
P1150840	Rooster fight in Otavalo	http://www.youtube.com/watch?v=yL1W9YQLGQA&feature=youtube_gdata_player		P1150840, Equador, Otavalo	14	63
P1290608	Leaving Bangkok	http://www.youtube.com/watch?v=XN_HszwxueQ&feature=youtube_gdata_player		thailand	41	4
P1310905	Karaoke on an Halong Bay cruise boat	http://www.youtube.com/watch?v=g6VNDyal0L8&feature=youtube_gdata_player		vietnam	40	13
P1170227	Baby seals playing	http://www.youtube.com/watch?v=Ylws-xYtMhY&feature=youtube_gdata_player		ecuador, galapagos	46	14
P1340936	Motobike madness in Ahmedabad	http://www.youtube.com/watch?v=dOtBcQe04So&feature=youtube_gdata_player		india	26	8
P1350269	Hong Kong Island skyscrapers in the night	http://www.youtube.com/watch?v=fe48JHqobH4&feature=youtube_gdata_player		hong_kong	35	13
P1290736	Flight of the Gibbon	http://www.youtube.com/watch?v=7muEvCCg51Q&feature=youtube_gdata_player		thailand	10	2
P1200657	Geyser at Sol de Manana, Bolivia	http://www.youtube.com/watch?v=gExvboM3TN4&feature=youtube_gdata_player	Steam coming out of the core of the Earth	bolivia, altiplano	20	11
P1350881	Fireworks in Hong Kong Disneyland	http://www.youtube.com/watch?v=HnB0zd4qm6k&feature=youtube_gdata_player		hong_kong	25	3
P1150839	Rooster fight in Otavalo	http://www.youtube.com/watch?v=Nv5X_AGMsk4&feature=youtube_gdata_player		P1150839, Equador, Otavalo	16	25
P1320135	Cyclo ride in Hue	http://www.youtube.com/watch?v=r0bcV28bIB8&feature=youtube_gdata_player		vietnam	28	2
P1160130	Quilotoa crater lake, Ecuador	http://www.youtube.com/watch?v=Y2Ml9YL4abE&feature=youtube_gdata_player	End of a hike to the Quilotoa lake	ecuador	29	56
P1280812	Fish	http://www.youtube.com/watch?v=PXkj_QgaKxU&feature=youtube_gdata_player	Fish of Bangkok	thailand	44	4
P1310666	Crazy Hanoi traffic	http://www.youtube.com/watch?v=wrXXNn8y08Q&feature=youtube_gdata_player		vietnam	47	2
P1150022	Traffic in Iquitos	http://www.youtube.com/watch?v=vs96_LWsx7g&feature=youtube_gdata_player	view from a Cafe at the Central Square	Peru	38	3
P1350880	Fireworks in Disneyland	http://www.youtube.com/watch?v=0FlVQpt2nJg&feature=youtube_gdata_player	Fireworks in Hong Kong Disneyland	hong_kong	21	4
P1350268	Hong Kong Island in the night	http://www.youtube.com/watch?v=bL430mCDY-g&feature=youtube_gdata_player		hong_kong	24	5
P1130884	Colibri	http://www.youtube.com/watch?v=2kw-aao_vTQ&feature=youtube_gdata_player		brazil	7	8
P1350711	Hawaii-inspired show in Hong Kong Disneyland	http://www.youtube.com/watch?v=vQunysBWY2Q&feature=youtube_gdata_player		hong_kong	17	12
P1310665	Crazy Hanoi traffic	http://www.youtube.com/watch?v=-Ws8sVJcoWo&feature=youtube_gdata_player		vietnam	37	3
P1220385	Woodpecker	http://www.youtube.com/watch?v=G5y9ASNMgkw&feature=youtube_gdata_player	Woodpecker in Tierra del Fuego	argentina	25	1
P1290702	Flight of the Gibbon	http://www.youtube.com/watch?v=yNlBE2QpdiI&feature=youtube_gdata_player		thailand	17	1
P1290801	Thai boxing	http://www.youtube.com/watch?v=ALZL_ToZ4fY&feature=youtube_gdata_player		thailand	35	4
P1290327	Children dancing and singing	http://www.youtube.com/watch?v=5pbPUiaaz0g&feature=youtube_gdata_player		thailand	29	1
P1160415	Waterfall close to Baños	http://www.youtube.com/watch?v=UUw4fvvAGZk&feature=youtube_gdata_player		ecuador	29	10
P1330061	Traffic	http://www.youtube.com/watch?v=xFTLG5pkzdc&feature=youtube_gdata_player		vietnam	21	1
P1310884	Jumping into Halong Bay	http://www.youtube.com/watch?v=Ls1MT5J2SQ8&feature=youtube_gdata_player		vietnam	24	10
P1190769	Carneval in La Paz, Bolivia	http://www.youtube.com/watch?v=yUpmJ_hYjn4&feature=youtube_gdata_player	Carneval	bolivia, carneval	20	10
P1180055	Flocks of birds at Ballestas Island, Peru	http://www.youtube.com/watch?v=ONTou1p7FEU&feature=youtube_gdata_player	boat trip to Ballestas Island	peru	24	7
P1330150	Boatride on the Mekong Delta	http://www.youtube.com/watch?v=YZg2OM0itWs&feature=youtube_gdata_player		vietnam	12	2
P1200100	Blowing up a dynamite at Potosi, Bolivia	http://www.youtube.com/watch?v=uTKDeBCMJ78&feature=youtube_gdata_player	Dynamite explosion	bolivia	24	5
P1270785	Orang utan at Gunung Leuser NP	http://www.youtube.com/watch?v=QfNZoD6uaZc&feature=youtube_gdata_player	An orang utan in the Gunung Leuser National Park close to Bukit Lawang. At the end of the video a fake tiger attacks the cameraman.	indonesia, sumatra	21	13
P1320719	Karaoke channel	http://www.youtube.com/watch?v=qQaHunrewuQ&feature=youtube_gdata_player		vietnam	18	5
P1290716	Flight of the Gibbon	http://www.youtube.com/watch?v=nZ7CdjyzOZA&feature=youtube_gdata_player		thailand	29	1
P1350671	Drummers in Hong Kong Disneyland	http://www.youtube.com/watch?v=rKHtDmM7g5o&feature=youtube_gdata_player		hong_kong	14	4
P1150204	Giant ant eater in the Iquitos Zoo	http://www.youtube.com/watch?v=XYkzjezjKTI&feature=youtube_gdata_player		Peru	23	3
P1350882	Fireworks in Hong Kong Disneyland	http://www.youtube.com/watch?v=scPjCdGTD0w&feature=youtube_gdata_player		hong_kong	19	6
P1290712	Flight of the Gibbon	http://www.youtube.com/watch?v=SUhbxKDsrfc&feature=youtube_gdata_player		thailand	6	5
P1290284	Floating market	http://www.youtube.com/watch?v=tqfmflwbdzk&feature=youtube_gdata_player		thailand	23	1
P1310963	Biking on Cat Ba Island	http://www.youtube.com/watch?v=1FuQuvNc-P8&feature=youtube_gdata_player		vietnam	18	4
P1290711	Flight of the Gibbon	http://www.youtube.com/watch?v=VdyzEIWX6rs&feature=youtube_gdata_player		thailand	5	2
P1270831	Swinging patch of orange fur	http://www.youtube.com/watch?v=sz0uBGIJaC8&feature=youtube_gdata_player	Observing a swinging orang utan at Bukit Lawang, Sumatra	indonesia, sumatra	21	6
P1290786	Thai boxing	http://www.youtube.com/watch?v=ywcRnX5sm9g&feature=youtube_gdata_player		thailand	20	3
P1320179	Lotus in the rain	http://www.youtube.com/watch?v=-JYdd97yz_8&feature=youtube_gdata_player	A lotus pond in the rain.	vietnam	14	7
P1290704	Flight of the Gibbon	http://www.youtube.com/watch?v=NfPpCtUziOc&feature=youtube_gdata_player		thailand	14	2
P1320772	Narrow streets of Pham Ngu Lao	http://www.youtube.com/watch?v=d1D8-85Er4M&feature=youtube_gdata_player	Narrow streets of the Pham Ngu Lao backpacker district in HCMC.	vietnam	27	47
P1180770	Virgin of Candelaria celebration at Cabanaconde	http://www.youtube.com/watch?v=b0k38E02DPI&feature=youtube_gdata_player	Brass music on the rim of the Colca Canyon	peru	17	85
P1220034	Perito Moreno	http://www.youtube.com/watch?v=DgaVMkiS_Sg&feature=youtube_gdata_player		argentina	48	22
P1130149	Football at Maracanã	http://www.youtube.com/watch?v=Ts36A7kYuT4&feature=youtube_gdata_player	Football game at Estádio Jornalista Mário Filho, Rio de Janeiro	brazil, rio_de_janeiro	69	9
P1270310	Demonstration of a Batak musical instrument	http://www.youtube.com/watch?v=uVW2KZv-_hQ&feature=youtube_gdata_player	A local guide of a Batak village (Lingga) performing some music on a traditional Batak instrument.	indonesia, sumatra	36	120
P1270904	Orang utan with her baby	http://www.youtube.com/watch?v=-7ubBMAGcNU&feature=youtube_gdata_player	An orang utan with her baby in the Gunung Leuser National Park close to Bukit Lawang.	indonesia, sumatra	33	51
P1330090	Narrow streets of Pham Ngu Lao	http://www.youtube.com/watch?v=9kqj8t8XPUc&feature=youtube_gdata_player	Narrow streets of the Pham Ngu Lao backpacker district in HCMC, in the evening.	vietnam	28	31
P1190356	Uros floating island, Peru	http://www.youtube.com/watch?v=UOfJbkhhQsU&feature=youtube_gdata_player	Floating reed islands	peru, uros floating island	72	9
P1330089	Narrow streets of Pham Ngu Lao.	http://www.youtube.com/watch?v=KKseOes8PS8&feature=youtube_gdata_player	Narrow streets of the Pham Ngu Lao backpacker district in HCMC, in the evening.	vietnam	25	15
P1290807	Thai boxing	http://www.youtube.com/watch?v=fjPSRSqVeww&feature=youtube_gdata_player		thailand	60	2
P1320515	Foot Badmington on the beach of Nha Trang	http://www.youtube.com/watch?v=EfugiXiRonQ&feature=youtube_gdata_player		vietnam	34	25
P1160296	Tungurahua erupting	http://www.youtube.com/watch?v=hz1xbl1s7hY&feature=youtube_gdata_player	The Tungurahua volcano close to Baños spitting out smoke.	ecuador	30	16
P1290778	Thai boxing	http://www.youtube.com/watch?v=9Bm9g9wHIN8&feature=youtube_gdata_player		thailand	64	15
P1310667	Crazy Hanoi traffic	http://www.youtube.com/watch?v=CAqg6z03Hr0&feature=youtube_gdata_player		vietnam	41	4
P1270879	Orang utan on the ground	http://www.youtube.com/watch?v=e8c-0eFe2f8&feature=youtube_gdata_player	An orang utan sitting on the ground in the Gunung Leuser National Park close to Bukit Lawang. Orang utans are normally arboreal. Contact with people (and the bananas they leave behind) have made them come down from the treetops.	indonesia, sumatra	30	16
P1150003	Mototaxi ride in Iquitos	http://www.youtube.com/watch?v=VkqXfb6vTH0&feature=youtube_gdata_player		peru, iquitos	20	2
P1300277	Pandas	http://www.youtube.com/watch?v=HLjGNqSPBaA&feature=youtube_gdata_player	Pandas in the Chiang Mai zoo	thailand	36	1
P1310670	Crazy Hanoi traffic	http://www.youtube.com/watch?v=uj4qvNrEsAE&feature=youtube_gdata_player		vietnam	34	1
P1310671	Crazy Hanoi traffic	http://www.youtube.com/watch?v=5gMF8MJxx04&feature=youtube_gdata_player	Trying to cross the street in Hanoi	vietnam	30	4
P1310663	Water puppet show in Hanoi	http://www.youtube.com/watch?v=VhlSIqF83ro&feature=youtube_gdata_player		vietnam	28	5
